EPI ISL 361859|A/Pennsylvania/387/2018|2018-02-05                 5.30  3.18  5.48  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.36  4.24  4.59  7.77  5.83  4.24  1.94  3.53   566 
EPI ISL 286671|A/Washington/281/2017|2017-02-22                   5.49  3.19  5.31  4.96  3.89  7.43  2.12  9.38  6.55  7.61  1.24  7.61  3.54  4.25  4.42  7.61  5.66  4.25  1.95  3.54   565 
EPI ISL 280782|A/Colorado/6099/2017|2017-02-27                    5.48  3.18  5.30  4.77  3.89  7.42  2.12  9.01  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.59  1.94  3.53   566 
EPI ISL 327720|A/California/BRD41695N/2017|2017-12-06             5.48  3.18  5.48  4.95  3.89  7.24  2.12  9.19  6.54  7.60  1.41  7.60  3.71  4.24  4.59  7.42  5.65  4.24  1.94  3.53   566 
EPI ISL 329400|A/Nebraska/6487/2017|2017-12-01                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.01  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.59  1.94  3.53   566 
EPI ISL 300213|A/Alabama/09/2018|2018-01-16                       5.30  3.18  5.12  4.95  3.89  7.60  2.12  9.36  6.54  7.42  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 361755|A/Pennsylvania/190/2018|2018-01-11                 5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.77  1.41  7.60  3.18  4.24  4.59  7.77  5.83  4.24  1.94  3.53   566 
EPI ISL 299929|A/Georgia/08/2018|2018-01-21                       5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.24  7.60  3.53  4.24  4.59  7.60  5.83  4.42  1.94  3.53   566 
EPI ISL 304487|A/Pennsylvania/282/2017|2017-12-07                 5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.01  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.42  1.94  3.53   566 
EPI ISL 329373|A/Ohio/6560/2017|2017-12-26                        5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.77  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 333448|A/Colorado/29/2018|2018-10-29                      5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.24  7.60  3.53  4.24  4.59  7.60  6.01  4.24  1.94  3.53   566 
EPI ISL 333739|A/Washington/189/2018|2018-10-26                   5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.24  7.60  3.53  4.24  4.59  7.60  6.01  4.24  1.94  3.53   566 
EPI ISL 373405|A/Arizona/7326/2018|2018-02-05                     5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.42  5.83  4.24  1.94  3.71   566 
EPI ISL 361416|A/Wisconsin/356/2018|2018-02-07                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.01  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  6.01  4.24  1.94  3.53   566 
EPI ISL 361415|A/Wisconsin/355/2018|2018-02-07                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.01  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  6.01  4.24  1.94  3.53   566 
EPI ISL 360442|A/Texas/28/2018|2018-01-03                         5.30  3.18  5.30  4.95  3.71  7.42  2.12  9.19  6.54  7.77  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 360280|A/Wisconsin/14/2018|2018-01-04                     5.31  3.19  5.31  4.96  3.89  7.43  2.12  9.20  6.55  7.61  1.42  7.61  3.54  4.25  4.60  7.43  5.84  4.25  1.95  3.54   565 
EPI ISL 270836|A/Nebraska/5688/2016|2016-12-29                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 299891|A/Wyoming/33/2017|2017-12-19                       5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 299495|A/California/M9496/2017|2017-12-18                 5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 313780|A/North Carolina/54/2017|2017-11-20                5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 360768|A/Michigan/351/2018|2018-02-27                     5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 314363|A/Utah/30/2018|2018-04-21                          5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 314987|A/Washington/90/2018|2018-03-31                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 312846|A/Pennsylvania/82/2018|2018-04-30                  5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 376712|A/Georgia/7130/2018|2018-02-09                     5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 296590|A/Rhode Island/01/2018|2018-01-03                  5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 360631|A/Michigan/239/2018|2018-01-29                     5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 296571|A/Pennsylvania/46/2018|2018-01-22                  5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 312876|A/Washington/93/2018|2018-04-23                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 305025|A/Wyoming/12/2018|2018-02-21                       5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 327687|A/California/QV2694/2018|2018-02-08                5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 361334|A/Wisconsin/292/2018|2018-01-31                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 358359|A/Michigan/08/2018|2018-01-04                      5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 360341|A/Pennsylvania/29/2018|2018-01-05                  5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 321931|A/New Jersey/20/2018|2018-03-11                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 361278|A/Wisconsin/213/2018|2018-01-24                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 376817|A/New Jersey/7235/2018|2018-03-20                  5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 360881|A/Washington/143/2018|2018-02-17                   5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 361533|A/Wisconsin/454/2018|2018-03-02                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 361671|A/Wisconsin/107/2018|2018-01-03                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 360906|A/Washington/109/2018|2018-01-17                   5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 321859|A/Maine/25/2018|2018-04-02                         5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 280532|A/New York/6289/2017|2017-03-07                    5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.77  3.53  4.24  4.59  7.42  5.65  4.24  1.94  3.53   566 
EPI ISL 286555|A/Washington/217/2017|2017-01-26                   5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.77  3.53  4.24  4.59  7.42  5.65  4.24  1.94  3.53   566 
EPI ISL 361685|A/Wisconsin/320/2018|2018-02-02                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 295867|A/Colorado/02/2018|2018-01-04                      5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.71  7.60  1.41  7.60  3.53  4.24  4.42  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 313684|A/Illinois/31/2018|2018-01-14                      5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.71  4.24  4.59  7.60  5.48  4.24  1.94  3.53   566 
EPI ISL 305084|A/Texas/07/2018|2018-01-08                         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.71  7.60  1.41  7.60  3.53  4.24  4.42  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 298326|A/Oregon/04/2018|2018-01-10                        5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.36  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.06  1.94  3.53   566 
EPI ISL 314021|A/Michigan/85/2018|2018-05-18                      5.48  3.18  5.12  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.77  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 287103|A/Michigan/230/2017|2017-03-17                     5.48  3.18  5.48  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 284056|A/California/84/2017|2017-10-01                    5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 307903|A/South Dakota/21/2018|2018-03-26                  5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 242715|A/Pennsylvania/95/2016|2016-11-15                  5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 289210|A/Pennsylvania/101/2017|2017-01-21                 5.30  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 244778|A/Georgia/64/2016|2016-12-24                       5.48  3.18  5.30  4.77  3.89  7.60  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 289749|A/Arkansas/43/2017|2017-12-03                      5.48  3.18  5.30  4.95  3.71  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.77  5.65  4.24  1.94  3.53   566 
EPI ISL 314361|A/Washington/92/2018|2018-04-06                    5.48  3.18  5.30  4.95  3.71  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.77  5.65  4.24  1.94  3.53   566 
EPI ISL 303131|A/Tennessee/76/2017|2017-12-12                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.53  4.24  4.59  7.77  5.65  4.24  1.94  3.53   566 
EPI ISL 287584|A/West Virginia/24/2017|2017-10-29                 5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.53  4.24  4.59  7.77  5.65  4.24  1.94  3.53   566 
EPI ISL 316758|A/Idaho/03/2018|2018-01-19                         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.53  4.24  4.59  7.77  5.65  4.24  1.94  3.53   566 
EPI ISL 360230|A/Michigan/322/2017|2017-12-21                     5.48  3.18  5.30  4.95  3.89  7.42  2.30  9.19  6.54  7.60  1.41  7.42  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 290872|A/Illinois/39/2017|2017-10-04                      5.48  3.18  5.30  4.95  3.89  7.42  2.30  9.19  6.54  7.60  1.41  7.42  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 313714|A/Missouri/37/2018|2018-02-07                      5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.77  7.42  5.65  4.24  1.94  3.53   566 
EPI ISL 360664|A/Michigan/252/2018|2018-01-31                     5.65  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.06  1.94  3.53   566 
EPI ISL 241555|A/New York/109/2016|2016-11-30                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 242728|A/Iowa/43/2016|2016-12-09                          5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 240865|A/Michigan/118/2016|2016-12-08                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 259199|A/Wisconsin/102/2016|2016-12-19                    5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 240832|A/Minnesota/82/2016|2016-12-07                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 284875|A/Michigan/295/2017|2017-10-07                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 284028|A/Idaho/28/2017|2017-08-26                         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 281506|A/California/72/2017|2017-08-23                    5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 294438|A/California/NHRC 28270/2017|2017-09-29            5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 327643|A/South Carolina/75720/2017|2017-12-13             5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 285670|A/California/114/2017|2017-10-26                   5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 281031|A/Ohio/5906/2017|2017-01-30                        5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 289746|A/Massachusetts/20/2017|2017-11-26                 5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 360426|A/Texas/338/2017|2017-11-25                        5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 284916|A/Florida/77/2017|2017-10-25                       5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 290672|A/Texas/313/2017|2017-12-07                        5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 252740|A/Washington/16/2017|2017-01-25                    5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 277865|A/North Dakota/21/2017|2017-08-08                  5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 286514|A/Washington/211/2017|2017-01-26                   5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 282895|A/Montana/17/2017|2017-09-09                       5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 286041|A/Wisconsin/335/2017|2017-11-07                    5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 282892|A/Texas/285/2017|2017-09-08                        5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 257857|A/Minnesota/17/2017|2017-03-05                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 280724|A/Wyoming/6194/2017|2017-02-14                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 282827|A/Florida/65/2017|2017-09-18                       5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 256208|A/Louisiana/10/2017|2017-01-25                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 250059|A/Alabama/06/2017|2017-02-07                       5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 360420|A/Texas/26/2018|2018-01-03                         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 300766|A/Texas/76/2018|2018-01-30                         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 360696|A/Michigan/273/2018|2018-02-05                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 358284|A/Pennsylvania/84/2018|2018-01-09                  5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 326906|A/New York/PV01355/2018|2018                       5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 360484|A/Michigan/135/2018|2018-01-16                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 303086|A/Indiana/11/2018|2018-02-11                       5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 361449|A/Wisconsin/391/2018|2018-02-12                    5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 305045|A/Iowa/19/2018|2018-02-20                          5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 358315|A/Pennsylvania/113/2018|2018-03-02                 5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 360527|A/Michigan/118/2018|2018-01-11                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 313736|A/South Dakota/32/2018|2018-03-18                  5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 296602|A/West Virginia/01/2018|2018-01-10                 5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.24  4.59  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 240192|A/New Hampshire/25/2016|2016-11-27                 5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.01  6.54  7.60  1.41  7.60  3.53  4.06  4.77  7.60  5.65  4.42  1.94  3.53   566 
EPI ISL 240210|A/Illinois/50/2016|2016-12-10                      5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.60  3.53  4.06  4.77  7.60  5.65  4.24  1.94  3.53   566 
EPI ISL 220339|A/Washington/47/2016|2016-03-14                    5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.24  7.60  3.53  3.89  4.95  7.60  5.83  4.42  1.94  3.53   566 
EPI ISL 215262|A/Minnesota/09/2016|2016-01-20                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.24  7.60  3.53  3.89  4.95  7.60  5.83  4.42  1.94  3.53   566 
EPI ISL 170727|A/Texas/75/2014|2014-12-02                         5.49  3.19  5.31  4.96  3.89  7.43  2.12  9.20  6.37  7.61  1.42  7.43  3.54  3.89  4.96  7.61  5.84  4.25  1.95  3.54   565 
EPI ISL 169903|A/Texas/55/2014|2014-11-18                         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  3.89  4.95  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 251105|A/Montana/30/2014|2014-12-18                       5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  3.89  4.95  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 194802|A/Texas/4208/2014|2014-12-09                       5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  3.89  4.95  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 176680|A/Texas/29/2015|2015-01-24                         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  3.89  4.95  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 196277|A/California/NHRC FDX11811/2015|2015-03-17         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  3.89  4.95  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 255101|A/Montana/17/2015|2015-08-13                       5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  3.89  4.95  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 176506|A/Texas/12/2015|2015-01-10                         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  3.89  4.95  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 237199|A/Texas/33/2015|2015-01-27                         5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  3.89  4.95  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 251012|A/Arkansas/14/2014|2014-12-08                      5.48  3.18  5.30  4.95  3.89  7.60  2.12  9.19  6.18  7.60  1.41  7.60  3.53  4.06  4.77  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 249815|A/Connecticut/21/2014|2014-10-14                   5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  4.06  4.77  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 213032|A/Washington/77/2015|2015-12-27                    5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.36  7.60  1.41  7.60  3.53  4.06  4.77  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 363971|A/Delaware/39/2019|2019-05-28                      5.30  3.18  5.30  4.77  3.89  7.60  1.94  9.01  6.71  7.60  1.41  7.24  3.53  4.24  4.95  7.77  5.65  4.42  1.94  3.53   566 
